"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:25:46.3828151","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3828230","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3828350","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3828425","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3828548","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3828718","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{0774315e-b714-48ec-8de8-8125c077ac11}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:25:46.3828850","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3829054","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3829199","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:46.3829396","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3829489","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:46.3829574","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3829836","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3829980","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3830118","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3830195","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3830326","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3830401","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3830525","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3830600","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3830717","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3830822","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS","Desired Access: Query Value"
"21:25:46.3831000","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3831067","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS",""
"21:25:46.3831213","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS","Desired Access: Query Value"
"21:25:46.3831318","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3831446","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS",""
"21:25:46.3831565","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3831743","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3831925","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:46.3832017","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3832091","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:46.3832162","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3832346","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3832434","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3832545","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3832675","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:46.3832738","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3832801","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:46.3832858","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3832973","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3833068","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS","Desired Access: Query Value"
"21:25:46.3833141","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3833205","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS",""
"21:25:46.3833356","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS","Desired Access: Query Value"
"21:25:46.3833425","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3833509","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS",""
"21:25:46.3833573","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3833716","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3833798","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3833925","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3834116","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3834230","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3834300","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3834419","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3834512","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3834657","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3834731","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3834865","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3834934","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3835072","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3835144","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3835284","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3835428","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:46.3835493","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:46.3835565","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:46.3835625","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3835912","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3836010","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3836245","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:46.3836334","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col08#4&20999191&0&0007#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:46.3905453","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:46.3905922","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:46.3906098","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:25:46.3906359","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:46.3913692","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:46.3914210","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:46.3914477","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:46.3914659","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
