"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:05:48.2994389","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS","Desired Access: Read"
"21:05:48.2994459","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Devices","NAME NOT FOUND","Desired Access: Read"
"21:05:48.2994534","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS",""
"21:05:48.2994593","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS",""
"21:05:48.2997457","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:48.2997833","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:48.2998004","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:48.2998186","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:48.2998403","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Device Parameters","SUCCESS",""
"21:05:48.2999468","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: All Access"
"21:05:48.2999850","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0018","SUCCESS","Desired Access: Query Value"
"21:05:48.3000108","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0018\(Default)","NAME NOT FOUND","Length: 140"
"21:05:48.3000273","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0018","SUCCESS",""
"21:05:48.3000480","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:05:48.3000703","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 30, Data: "
"21:05:48.3000866","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:48.3001066","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Set Value, Create Sub Key"
"21:05:48.3001285","System","4","RegDeleteValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS",""
"21:05:48.3001632","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:48.3001863","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{4340a6c5-93fa-4706-972c-7b648008a5a7}\000D","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3002098","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS","Desired Access: Query Value"
"21:05:48.3002302","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 32, Data: "
"21:05:48.3002457","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS",""
"21:05:48.3002645","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Query Value"
"21:05:48.3002847","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8, Data: "
"21:05:48.3002998","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:48.3003196","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties","SUCCESS","Desired Access: Create Sub Key"
"21:05:48.3003410","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS","Desired Access: Create Sub Key, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:48.3003615","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Set Value, Create Sub Key, Delete, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:48.3003814","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8"
"21:05:48.3004002","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:48.3004130","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS",""
"21:05:48.3004254","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties","SUCCESS",""
"21:05:48.3004454","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0067","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3004698","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS","Desired Access: Query Value"
"21:05:48.3004910","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901767>, Length: 4, Data: "
"21:05:48.3005068","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS",""
"21:05:48.3005232","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: All Access"
"21:05:48.3005393","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:05:48.3005561","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\UINumber","NAME NOT FOUND","Length: 140"
"21:05:48.3005721","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Address","NAME NOT FOUND","Length: 140"
"21:05:48.3005868","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:05:48.3005983","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:48.3006806","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:48.3007630","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\MSHW0231\a","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:48.3008205","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:48.3008655","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\MSHW0231\a","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:48.3008974","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 96, Data: ACPI\VEN_MSHW&DEV_0231, ACPI\MSHW0231, *MSHW0231"
"21:05:48.3009060","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\CompatibleIDs","SUCCESS","Type: REG_MULTI_SZ, Length: 44, Data: ACPI\PNP0C51, PNP0C51"
"21:05:48.3009144","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 96, Data: ACPI\VEN_MSHW&DEV_0231, ACPI\MSHW0231, *MSHW0231"
"21:05:48.3009226","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\CompatibleIDs","SUCCESS","Type: REG_MULTI_SZ, Length: 44, Data: ACPI\PNP0C51, PNP0C51"
"21:05:48.3009342","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0004","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3009590","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS","Desired Access: Query Value"
"21:05:48.3009708","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 68, Data: "
"21:05:48.3009785","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS",""
"21:05:48.3009939","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\PendingConfiguration","NAME NOT FOUND","Desired Access: Read"
"21:05:48.3011105","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS","Desired Access: All Access"
"21:05:48.3011234","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf\BasicConfigVector","SUCCESS","Type: REG_RESOURCE_REQUIREMENTS_LIST, Length: 104"
"21:05:48.3011323","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS",""
"21:05:48.3011407","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:48.3011526","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\Current\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","REPARSE","Desired Access: Read"
"21:05:48.3011675","System","4","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","REPARSE","Desired Access: Read"
"21:05:48.3011758","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","NAME NOT FOUND","Desired Access: Read"
"21:05:48.3011941","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0006","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3012091","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:48.3012232","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0064","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3012349","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0065","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3012467","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0065","NAME NOT FOUND","Desired Access: Query Value"
"21:05:48.3012591","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","Desired Access: Read Control"
"21:05:48.3012696","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:48.3012762","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:48.3012828","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\FirmwareIdentified","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:05:48.3012917","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS",""
"21:05:48.3013261","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS","Desired Access: All Access"
"21:05:48.3013375","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf\BootConfig","SUCCESS","Type: REG_RESOURCE_LIST, Length: 60"
"21:05:48.3015366","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:48.3015486","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:48.3015552","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:48.3015628","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:48.3015733","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters","SUCCESS",""
"21:05:48.3015810","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:48.3015912","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management","SUCCESS",""
"21:05:48.3015985","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy\AssignmentSetOverride","NAME NOT FOUND","Length: 0"
"21:05:48.3016090","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy\GroupOverride","NAME NOT FOUND","Length: 134"
"21:05:48.3016176","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy\DevicePolicy","NAME NOT FOUND","Length: 134"
"21:05:48.3016255","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy\DevicePriority","NAME NOT FOUND","Length: 134"
"21:05:48.3016335","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy\GroupPolicy","NAME NOT FOUND","Length: 134"
"21:05:48.3016420","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Device Parameters\Interrupt Management\Affinity Policy","SUCCESS",""
"21:05:48.3018229","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS",""
"21:05:48.3018324","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: All Access"
"21:05:48.3018418","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:05:48.3018516","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\UINumber","NAME NOT FOUND","Length: 140"
"21:05:48.3018593","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Address","NAME NOT FOUND","Length: 140"
"21:05:48.3018698","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:05:48.3018796","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:48.3018873","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: hidspi"
"21:05:48.3018973","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Read"
"21:05:48.3019531","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Desired Access: Read/Write"
"21:05:48.3019638","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"21:05:48.3019771","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:05:48.3019905","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:05:48.3020002","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:05:48.3020121","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:05:48.3020238","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:05:48.3020331","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:05:48.3020417","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 140"
"21:05:48.3020539","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 182"
"21:05:48.3020622","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS",""
"21:05:48.3020687","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: hidspi"
"21:05:48.3020783","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Desired Access: All Access"
"21:05:48.3020907","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Services\hidspi\Enum","SUCCESS","Desired Access: All Access, Disposition: REG_CREATED_NEW_KEY"
"21:05:48.3021161","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS",""
"21:05:48.3021231","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\Count","NAME NOT FOUND","Length: 44"
"21:05:48.3021312","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\0","SUCCESS","Type: REG_SZ, Length: 32, Data: ACPI\MSHW0231\a"
"21:05:48.3021427","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\Count","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:05:48.3021515","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\NextInstance","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:05:48.3021600","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Services\hidspi\Enum","SUCCESS",""
"21:05:48.3021682","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Desired Access: Read/Write"
